# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
228.00000000,BACKGROUND15,BACKGROUND17,25.80646392
351.00000000,BACKGROUND10,BACKGROUND13,0.07877911
469.00000000,BACKGROUND11,BACKGROUND31,0.40300483
490.00000000,BACKGROUND20,BACKGROUND40,1.11918181
568.00000000,BACKGROUND33,BACKGROUND47,17.24271580
573.00000000,BACKGROUND28,BACKGROUND38,0.25549019
638.00000000,BACKGROUND46,BACKGROUND48,2.57058499
726.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,0.13269695
784.00000000,BACKGROUND38,BACKGROUND49,26.78631491
962.00000000,BACKGROUND68,BACKGROUND71,0.00000901
1051.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,9.20031091
1097.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,3.08601385
1103.00000000,BACKGROUND71,BACKGROUND74,0.00011536
1164.00000000,BACKGROUND76,BACKGROUND88,11.32290776
1165.00000000,BACKGROUND76,BACKGROUND88,11.84934476
1357.00000000,BACKGROUND109,BACKGROUND97,0.30606621
1474.00000000,BACKGROUND101,BACKGROUND119,31.52653872
1499.00000000,BACKGROUND125,BACKGROUND44,13.68564087
1523.00000000,BACKGROUND105,BACKGROUND121,27.46280146
1587.00000000,BACKGROUND101,BACKGROUND122,0.26311976
1602.00000000,BACKGROUND121,BACKGROUND131,26.20381257
1618.00000000,BACKGROUND110,BACKGROUND127,0.06278849
1659.00000000,BACKGROUND132,BACKGROUND134,0.22652488
1665.00000000,BACKGROUND120,BACKGROUND44,26.16294602
1677.00000000,BACKGROUND120,BACKGROUND44,14.96205605
1714.00000000,BACKGROUND127,BACKGROUND141,23.74190896
