# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
183.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,481.38376125
210.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,443.12045258
234.00000000,BACKGROUND18,SURVEILLANCE_LUFTHANSA,471.12506136
236.00000000,BACKGROUND29,SURVEILLANCE_LUFTHANSA,302.59968776
245.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,437.26322802
274.00000000,BACKGROUND19,BACKGROUND22,0.99947480
335.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,28.87920021
343.00000000,BACKGROUND44,SURVEILLANCE_EUROWINGS,448.56490417
548.00000000,BACKGROUND49,BACKGROUND63,0.38269431
606.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,142.22812165
610.00000000,BACKGROUND68,BACKGROUND76,12.87666788
616.00000000,BACKGROUND59,BACKGROUND76,10.53128417
618.00000000,BACKGROUND47,BACKGROUND81,0.01316329
784.00000000,BACKGROUND75,BACKGROUND99,9.75150167
905.00000000,BACKGROUND111,BACKGROUND113,0.02658610
924.00000000,BACKGROUND105,BACKGROUND119,9.14783530
1192.00000000,BACKGROUND129,BACKGROUND148,1.25237845
1272.00000000,BACKGROUND133,BACKGROUND156,0.10026550
1380.00000000,BACKGROUND154,BACKGROUND172,36.78058116
1392.00000000,BACKGROUND147,BACKGROUND156,17.09304451
1415.00000000,BACKGROUND145,BACKGROUND168,1.97381497
1453.00000000,BACKGROUND169,BACKGROUND173,0.34590276
1484.00000000,BACKGROUND178,BACKGROUND188,29.89984013
1581.00000000,BACKGROUND121,BACKGROUND179,0.51731164
1591.00000000,BACKGROUND142,BACKGROUND179,18.73276929
1635.00000000,BACKGROUND156,BACKGROUND194,22.87135346
