# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
243.00000000,BACKGROUND6,SURVEILLANCE_LUFTHANSA,60.01837957
246.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,434.49387713
264.00000000,BACKGROUND7,SURVEILLANCE_LUFTHANSA,469.10742733
333.00000000,BACKGROUND20,SURVEILLANCE_EUROWINGS,443.02808542
335.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,100.71594015
359.00000000,BACKGROUND16,SURVEILLANCE_EUROWINGS,201.64334073
383.00000000,BACKGROUND29,BACKGROUND39,5.21943068
415.00000000,BACKGROUND36,BACKGROUND43,16.15744997
444.00000000,BACKGROUND51,BACKGROUND57,0.04784904
478.00000000,BACKGROUND42,BACKGROUND50,27.84710828
503.00000000,BACKGROUND29,BACKGROUND55,16.90179599
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,90.42624198
604.00000000,BACKGROUND58,BACKGROUND72,0.68058258
649.00000000,BACKGROUND68,BACKGROUND78,1.34881672
687.00000000,BACKGROUND67,BACKGROUND78,5.33969474
719.00000000,BACKGROUND59,BACKGROUND85,31.19431751
764.00000000,BACKGROUND23,BACKGROUND76,4.47050953
807.00000000,BACKGROUND101,BACKGROUND105,2.22413755
823.00000000,BACKGROUND82,BACKGROUND94,13.30913939
951.00000000,BACKGROUND116,BACKGROUND95,1.15851262
1018.00000000,BACKGROUND104,BACKGROUND98,31.68521831
1140.00000000,BACKGROUND125,BACKGROUND137,36.19989268
1253.00000000,BACKGROUND111,BACKGROUND139,12.87315751
1294.00000000,BACKGROUND150,BACKGROUND157,0.00714688
1320.00000000,BACKGROUND156,BACKGROUND163,16.79286933
1368.00000000,BACKGROUND159,BACKGROUND170,4.53615918
1373.00000000,BACKGROUND148,BACKGROUND174,2.85970635
1656.00000000,BACKGROUND181,BACKGROUND200,0.50169379
1658.00000000,BACKGROUND184,BACKGROUND200,1.00345072
1664.00000000,BACKGROUND198,BACKGROUND202,5.43461303
1665.00000000,BACKGROUND181,BACKGROUND184,0.02129131
1696.00000000,BACKGROUND186,BACKGROUND211,1.57328545
