# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
17.05000000,BACKGROUND1,takeoff,0
25.05000000,BACKGROUND2,takeoff,0
33.05000000,BACKGROUND3,takeoff,0
41.05000000,BACKGROUND4,takeoff,0
49.05000000,BACKGROUND5,takeoff,0
57.05000000,BACKGROUND6,takeoff,0
73.05000000,BACKGROUND7,takeoff,0
81.05000000,BACKGROUND8,takeoff,0
89.05000000,BACKGROUND9,takeoff,0
97.05000000,BACKGROUND10,takeoff,0
105.05000000,BACKGROUND11,takeoff,0
113.05000000,BACKGROUND12,takeoff,0
121.05000000,BACKGROUND13,takeoff,0
129.05000000,BACKGROUND14,takeoff,0
137.05000000,BACKGROUND15,takeoff,0
146.05000000,BACKGROUND16,takeoff,0
154.05000000,BACKGROUND17,takeoff,0
162.05000000,BACKGROUND18,takeoff,0
170.05000000,BACKGROUND19,takeoff,0
178.05000000,BACKGROUND20,takeoff,0
194.05000000,BACKGROUND21,takeoff,0
202.05000000,BACKGROUND22,takeoff,0
210.05000000,BACKGROUND23,takeoff,0
215.00000000,BACKGROUND7,landing,1980.86926483
218.05000000,BACKGROUND24,takeoff,0
226.05000000,BACKGROUND25,takeoff,0
234.05000000,BACKGROUND26,takeoff,0
238.95000000,BACKGROUND8,landing,2525.14406992
242.05000000,BACKGROUND27,takeoff,0
250.05000000,BACKGROUND28,takeoff,0
258.05000000,BACKGROUND29,takeoff,0
271.05000000,BACKGROUND18,landing,1400.51252745
282.05000000,BACKGROUND30,takeoff,0
291.05000000,BACKGROUND31,takeoff,0
297.85000000,BACKGROUND11,landing,2814.90894028
299.05000000,BACKGROUND32,takeoff,0
307.05000000,BACKGROUND33,takeoff,0
315.05000000,BACKGROUND34,takeoff,0
315.40000000,BACKGROUND3,landing,4181.69813244
323.05000000,BACKGROUND35,takeoff,0
327.60000000,BACKGROUND5,landing,3296.30056606
331.05000000,BACKGROUND36,takeoff,0
332.20000000,BACKGROUND2,landing,3791.50694952
339.05000000,BACKGROUND37,takeoff,0
340.15000000,BACKGROUND6,landing,1755.89762678
347.05000000,BACKGROUND38,takeoff,0
355.05000000,BACKGROUND39,takeoff,0
363.05000000,BACKGROUND40,takeoff,0
364.95000000,BACKGROUND15,landing,3527.81407201
371.05000000,BACKGROUND41,takeoff,0
379.05000000,BACKGROUND42,takeoff,0
380.75000000,BACKGROUND14,landing,2823.31608250
387.05000000,BACKGROUND43,takeoff,0
401.35000000,BACKGROUND28,landing,2203.31849799
402.15000000,BACKGROUND1,landing,4763.50325550
403.05000000,BACKGROUND44,takeoff,0
406.30000000,BACKGROUND9,landing,4234.48777179
411.05000000,BACKGROUND45,takeoff,0
415.85000000,BACKGROUND13,landing,3475.92746158
417.05000000,BACKGROUND16,landing,3439.98986014
419.05000000,BACKGROUND46,takeoff,0
428.05000000,BACKGROUND47,takeoff,0
431.20000000,BACKGROUND25,landing,1732.19906176
436.05000000,BACKGROUND48,takeoff,0
444.05000000,BACKGROUND49,takeoff,0
449.65000000,BACKGROUND12,landing,2590.76390044
460.05000000,BACKGROUND51,takeoff,0
463.50000000,BACKGROUND27,landing,2482.06897434
