# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
186.00000000,BACKGROUND13,BACKGROUND5,28.37417745
195.00000000,BACKGROUND7,BACKGROUND8,15.69395169
229.00000000,BACKGROUND15,SURVEILLANCE_LUFTHANSA,208.08045507
239.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,448.24352486
245.00000000,BACKGROUND26,SURVEILLANCE_LUFTHANSA,189.05602429
333.00000000,BACKGROUND43,SURVEILLANCE_EUROWINGS,452.23776873
334.00000000,BACKGROUND43,SURVEILLANCE_EUROWINGS,453.15164136
482.00000000,BACKGROUND28,BACKGROUND39,2.40200077
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,90.42624198
704.00000000,BACKGROUND45,BACKGROUND67,0.49146201
705.00000000,BACKGROUND72,BACKGROUND85,1.08587903
796.00000000,BACKGROUND82,BACKGROUND93,6.24401891
801.00000000,BACKGROUND60,BACKGROUND63,10.01906176
828.00000000,BACKGROUND100,BACKGROUND84,0.85680569
1106.00000000,BACKGROUND110,BACKGROUND131,20.80863963
1146.00000000,BACKGROUND106,BACKGROUND136,14.25760355
1201.00000000,BACKGROUND108,BACKGROUND132,33.84583078
1353.00000000,BACKGROUND151,BACKGROUND161,9.39735742
1432.00000000,BACKGROUND113,BACKGROUND172,8.29127424
1495.00000000,BACKGROUND142,BACKGROUND178,23.60745172
1699.00000000,BACKGROUND192,BACKGROUND211,13.75520908
1744.00000000,BACKGROUND203,BACKGROUND207,23.54856920
1765.00000000,BACKGROUND165,BACKGROUND212,0.16575991
