# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
190.00000000,BACKGROUND8,SURVEILLANCE_LUFTHANSA,64.88694160
194.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,30.84065283
243.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,197.09046562
244.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,439.23985498
268.00000000,BACKGROUND16,BACKGROUND18,1.32435899
293.00000000,BACKGROUND16,BACKGROUND19,0.32104536
330.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,255.81143702
337.00000000,BACKGROUND18,SURVEILLANCE_EUROWINGS,2.64524418
348.00000000,BACKGROUND19,BACKGROUND33,32.02804810
414.00000000,BACKGROUND20,BACKGROUND41,36.92497367
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,90.42624198
635.00000000,BACKGROUND43,BACKGROUND75,10.60763359
636.00000000,BACKGROUND61,BACKGROUND72,1.89093113
743.00000000,BACKGROUND48,BACKGROUND62,0.27346559
981.00000000,BACKGROUND101,BACKGROUND76,34.14024629
1116.00000000,BACKGROUND131,BACKGROUND134,22.08804158
1306.00000000,BACKGROUND147,BACKGROUND150,1.60420739
1372.00000000,BACKGROUND129,BACKGROUND143,0.77012092
1491.00000000,BACKGROUND161,BACKGROUND169,31.20234111
1496.00000000,BACKGROUND141,BACKGROUND182,11.24374603
1523.00000000,BACKGROUND153,BACKGROUND179,7.46155889
1574.00000000,BACKGROUND186,BACKGROUND187,8.67629752
1609.00000000,BACKGROUND164,BACKGROUND181,8.63299157
