,origin_lat,origin_lon,origin_alt,destination_lat,destination_lon,destination_alt,departure,departure_s,drone,purpose,operation_id,operation_duration,planned_time_s
0,52.440910776875135,9.70691239674236,61.353298163368905,52.418306674692964,9.711830236460187,87.33677382277293,00:03:57.41,237.4140387275197,Amzn,background,,,237.4140387275197
1,52.433111226460774,9.739927908606683,23.272544200176196,52.431050262271,9.681048080488537,80.77059330912789,00:07:54.82,474.8280774550394,M600,background,,,474.8280774550394
2,52.46361519271459,9.699764413916554,1.2754969533010216,52.46048538461254,9.666889460253191,15.888073335937161,00:11:52.24,712.2421161825591,M600,background,,,712.2421161825591
3,52.44007159439457,9.697401275130332,54.62866422000638,52.44146705206715,9.729084160062456,47.08073503118081,00:15:49.65,949.6561549100788,Amzn,background,,,949.6561549100788
4,52.4584799483703,9.639076411121248,7.59538450493903,52.4190158953871,9.673201074863796,51.71692904755714,00:19:47.07,1187.0701936375985,W178,background,,,1187.0701936375985
5,52.425710055939135,9.699095163313897,33.63954033854195,52.461840131047325,9.641614190322684,70.9330464894167,00:23:44.48,1424.4842323651183,M600,background,,,1424.4842323651183
6,52.46296797808196,9.73597134279597,57.760259987513706,52.41882655813699,9.727407630376195,33.26290271019573,00:27:41.89,1661.898271092638,Amzn,background,,,1661.898271092638
7,52.41660014117424,9.711263831455803,40.799932894839394,52.444506011446215,9.659405347812807,31.29884443298555,00:31:39.31,1899.3123098201577,W178,background,,,1899.3123098201577
8,52.437634024479614,9.738355409443072,78.34454635485534,52.43045228014083,9.67082570153969,33.187010606931544,00:35:36.72,2136.7263485476774,M600,background,,,2136.7263485476774
9,52.41594519502887,9.711839396285129,78.12643943704296,52.44799029350665,9.683324991492334,57.53862874022284,00:39:34.14,2374.140387275197,Amzn,background,,,2374.140387275197
10,52.449303030742584,9.740688300392428,46.11497901335654,52.43534120532008,9.711853029651984,69.55580830978212,00:43:31.55,2611.554426002717,W178,background,,,2611.554426002717
11,52.449812549036,9.68099645953702,85.06969080109432,52.45965423553934,9.70787729599116,8.795959705480122,00:47:28.96,2848.9684647302365,M600,background,,,2848.9684647302365
12,52.43307186536177,9.72624313957673,55.220121091636926,52.45440386543057,9.686839413180772,66.6705576608354,00:51:26.38,3086.3825034577562,M600,background,,,3086.3825034577562
13,52.420962279974276,9.71641922845684,73.68524773141087,52.433482724838406,9.733315019078836,14.323799777649455,00:55:23.79,3323.796542185276,Amzn,background,,,3323.796542185276
14,52.4635903537571,9.709635456464348,34.716033712381616,52.45080025829265,9.68722719899241,44.387194238238806,00:59:21.21,3561.2105809127956,Amzn,background,,,3561.2105809127956
15,52.44893,9.72996,5.0,52.45044,9.71846,50.0,00:01:00,60.0,M600,surveillance,op1,600.0,60.0
16,52.43906,9.69446,5.0,52.44066,9.68234,50.0,00:01:00,60.0,M600,surveillance,op2,450.0,60.0
17,52.42035,9.65075,51.0,52.44252,9.67161,50.0,00:01:00,60.0,M600,surveillance,op3,330.0,60.0
18,52.42035,9.65075,51.0,52.43126,9.67879,50.0,00:02:00,120.0,M600,surveillance,op4,240.0,120.0
19,52.43218,9.68395,5.0,52.43572,9.68334,50.0,00:05:15,315.0,W178,surveillance,op5,660.0,315.0
20,52.4609,9.68511,0.0,0.0,0.0,0.0,00:03:00,180.0,EC35,ATM,helicopter,,180.0
21,52.458984,9.564432,0.0,0.0,0.0,0.0,00:01:00,60.0,A320,ATM,eurowings,,60.0
22,52.454977,9.677607,0.0,0.0,0.0,0.0,00:01:00,60.0,A320,ATM,lufthansa,,60.0
23,52.467712,9.664708,0.0,0.0,0.0,0.0,00:01:00,60.0,B738,ATM,turkish,,60.0
