,origin_lat,origin_lon,origin_alt,destination_lat,destination_lon,destination_alt,departure,departure_s,drone,purpose,operation_id,operation_duration,planned_time_s
0,52.42741469866633,9.720699447648657,30.47130648976005,52.45505799951154,9.713735246173135,86.9304582772357,00:00:23.74,23.74140387275197,M600,background,,,23.74140387275197
1,52.453957913229715,9.679306040125056,78.84009467905368,52.4166453738521,9.686542393080954,76.10647364317774,00:00:47.48,47.48280774550394,M600,background,,,47.48280774550394
2,52.42106964964681,9.735357176452379,82.13039317529889,52.43355619788857,9.704059384395297,49.86662388069047,00:01:11.22,71.22421161825591,M600,background,,,71.22421161825591
3,52.45994400187639,9.702399088656108,7.534538013781553,52.419045506903906,9.660279110145236,25.97520669646936,00:01:34.96,94.96561549100788,M600,background,,,94.96561549100788
4,52.46197702376131,9.71277638010033,43.0029526700676,52.420031764604126,9.742108792835081,84.84182417624014,00:01:58.70,118.70701936375985,M600,background,,,118.70701936375985
5,52.433568469277986,9.650551177133861,24.923012626959782,52.439097401687796,9.685595561581012,68.20263018880952,00:02:22.44,142.44842323651181,W178,background,,,142.44842323651181
6,52.46058698771461,9.74159240331194,50.422627012398294,52.43827357851078,9.743508035362103,16.506974362242687,00:02:46.18,166.1898271092638,M600,background,,,166.1898271092638
7,52.46278921034692,9.657093434158314,62.504027927313295,52.454036649858644,9.682834491456484,15.420620900730436,00:03:09.93,189.93123098201576,Amzn,background,,,189.93123098201576
8,52.45028551472903,9.691484075496101,26.377341120806403,52.439881616693654,9.71330685188247,68.98358258137227,00:03:33.67,213.67263485476772,M600,background,,,213.67263485476772
9,52.426199587272286,9.715751711558278,41.71087156279148,52.46351603951432,9.677911645686223,45.92052930211096,00:03:57.41,237.4140387275197,M600,background,,,237.4140387275197
10,52.46453371269829,9.68473303892478,0.5731347809928109,52.44157232477989,9.708371216330416,75.82199751607132,00:04:21.15,261.15544260027167,M600,background,,,261.15544260027167
11,52.417422558605516,9.696953415773637,38.63130729464521,52.44214508805388,9.714207724570052,7.525264339354923,00:04:44.89,284.89684647302363,M600,background,,,284.89684647302363
12,52.46041227417178,9.69495174548409,11.378834502915932,52.46379320668697,9.646962236051156,84.19028695391235,00:05:08.63,308.6382503457756,M600,background,,,308.6382503457756
