# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
977.00000000,DELIVERY3,DELIVERY6,0.81570730
1258.00000000,DELIVERY5,DELIVERY7,0.00000000
1259.00000000,DELIVERY5,DELIVERY7,0.00000000
1260.00000000,DELIVERY5,DELIVERY7,0.00000000
1261.00000000,DELIVERY5,DELIVERY7,0.00000000
1262.00000000,DELIVERY5,DELIVERY7,0.00000000
1263.00000000,DELIVERY5,DELIVERY7,0.00000000
1264.00000000,DELIVERY5,DELIVERY7,0.00000000
1265.00000000,DELIVERY5,DELIVERY7,0.00000000
1266.00000000,DELIVERY5,DELIVERY7,0.00000000
1267.00000000,DELIVERY5,DELIVERY7,0.00000000
1268.00000000,DELIVERY5,DELIVERY7,0.00000000
1269.00000000,DELIVERY5,DELIVERY7,0.00000000
1270.00000000,DELIVERY5,DELIVERY7,0.00000000
1271.00000000,DELIVERY5,DELIVERY7,0.00000000
1272.00000000,DELIVERY5,DELIVERY7,0.00000000
1273.00000000,DELIVERY5,DELIVERY7,0.00000000
1274.00000000,DELIVERY5,DELIVERY7,0.00000000
1275.00000000,DELIVERY5,DELIVERY7,0.00000000
1276.00000000,DELIVERY5,DELIVERY7,0.00000000
1277.00000000,DELIVERY5,DELIVERY7,0.00000000
1278.00000000,DELIVERY5,DELIVERY7,0.00000000
1279.00000000,DELIVERY5,DELIVERY7,0.00000000
1280.00000000,DELIVERY5,DELIVERY7,0.00000000
1281.00000000,DELIVERY5,DELIVERY7,0.00000000
1282.00000000,DELIVERY5,DELIVERY7,0.00000000
1283.00000000,DELIVERY5,DELIVERY7,0.00000000
1284.00000000,DELIVERY5,DELIVERY7,0.00000000
1285.00000000,DELIVERY5,DELIVERY7,0.00000000
1294.00000000,DELIVERY5,DELIVERY7,0.00000000
1295.00000000,DELIVERY5,DELIVERY7,0.00000000
1296.00000000,DELIVERY5,DELIVERY7,0.00000000
1297.00000000,DELIVERY5,DELIVERY7,0.00000000
1298.00000000,DELIVERY5,DELIVERY7,0.00000000
1299.00000000,DELIVERY5,DELIVERY7,0.00000000
1300.00000000,DELIVERY5,DELIVERY7,0.00000000
1301.00000000,DELIVERY5,DELIVERY7,0.00000000
1302.00000000,DELIVERY5,DELIVERY7,0.00000000
1303.00000000,DELIVERY5,DELIVERY7,0.00000000
1304.00000000,DELIVERY5,DELIVERY7,0.00000000
1305.00000000,DELIVERY5,DELIVERY7,0.00000000
1306.00000000,DELIVERY5,DELIVERY7,0.00000000
1307.00000000,DELIVERY5,DELIVERY7,0.00000000
1308.00000000,DELIVERY5,DELIVERY7,0.00000000
1309.00000000,DELIVERY5,DELIVERY7,0.00000000
1310.00000000,DELIVERY5,DELIVERY7,0.00000000
1311.00000000,DELIVERY5,DELIVERY7,0.00000000
1312.00000000,DELIVERY5,DELIVERY7,0.00000000
1313.00000000,DELIVERY5,DELIVERY7,0.00000000
1314.00000000,DELIVERY5,DELIVERY7,0.00000000
1315.00000000,DELIVERY5,DELIVERY7,0.00000000
1316.00000000,DELIVERY5,DELIVERY7,0.00000000
1317.00000000,DELIVERY5,DELIVERY7,0.00000000
1318.00000000,DELIVERY5,DELIVERY7,0.00000000
1319.00000000,DELIVERY5,DELIVERY7,0.00000000
1320.00000000,DELIVERY5,DELIVERY7,0.00000000
1321.00000000,DELIVERY5,DELIVERY7,0.00000000
1322.00000000,DELIVERY5,DELIVERY7,0.00000000
1323.00000000,DELIVERY5,DELIVERY7,0.00000000
1324.00000000,DELIVERY5,DELIVERY7,0.00000000
1325.00000000,DELIVERY5,DELIVERY7,0.00000000
1326.00000000,DELIVERY5,DELIVERY7,0.00000000
1327.00000000,DELIVERY5,DELIVERY7,0.00000000
1328.00000000,DELIVERY5,DELIVERY7,0.00000000
1329.00000000,DELIVERY5,DELIVERY7,0.00000000
1330.00000000,DELIVERY5,DELIVERY7,0.00000000
1331.00000000,DELIVERY5,DELIVERY7,0.00000000
1332.00000000,DELIVERY5,DELIVERY7,0.00000000
1333.00000000,DELIVERY5,DELIVERY7,0.00000000
1334.00000000,DELIVERY5,DELIVERY7,0.00000000
1335.00000000,DELIVERY5,DELIVERY7,0.00000000
1336.00000000,DELIVERY5,DELIVERY7,0.00000000
1337.00000000,DELIVERY5,DELIVERY7,0.00000000
1338.00000000,DELIVERY5,DELIVERY7,0.00000000
1339.00000000,DELIVERY5,DELIVERY7,0.00000000
1340.00000000,DELIVERY5,DELIVERY7,0.00000000
1341.00000000,DELIVERY5,DELIVERY7,0.00000000
1342.00000000,DELIVERY5,DELIVERY7,0.00000000
1343.00000000,DELIVERY5,DELIVERY7,0.00000000
1344.00000000,DELIVERY5,DELIVERY7,0.00000000
1345.00000000,DELIVERY5,DELIVERY7,0.00000000
1346.00000000,DELIVERY5,DELIVERY7,0.00000000
1347.00000000,DELIVERY5,DELIVERY7,0.00000000
1348.00000000,DELIVERY5,DELIVERY7,0.00000000
1349.00000000,DELIVERY5,DELIVERY7,0.00000000
1350.00000000,DELIVERY5,DELIVERY7,0.00000000
1351.00000000,DELIVERY5,DELIVERY7,0.00000000
1352.00000000,DELIVERY5,DELIVERY7,0.00000000
1353.00000000,DELIVERY5,DELIVERY7,0.00000000
1354.00000000,DELIVERY5,DELIVERY7,0.00000000
1355.00000000,DELIVERY5,DELIVERY7,0.00000000
1356.00000000,DELIVERY5,DELIVERY7,0.00000000
1357.00000000,DELIVERY5,DELIVERY7,0.00000000
1358.00000000,DELIVERY5,DELIVERY7,0.00000000
1359.00000000,DELIVERY5,DELIVERY7,0.00000000
1360.00000000,DELIVERY5,DELIVERY7,0.00000000
1361.00000000,DELIVERY5,DELIVERY7,0.00000000
1362.00000000,DELIVERY5,DELIVERY7,0.00000000
1363.00000000,DELIVERY5,DELIVERY7,0.00000000
1364.00000000,DELIVERY5,DELIVERY7,0.00000000
1365.00000000,DELIVERY5,DELIVERY7,0.00000000
1366.00000000,DELIVERY5,DELIVERY7,0.00000000
1367.00000000,DELIVERY5,DELIVERY7,0.00000000
1368.00000000,DELIVERY5,DELIVERY7,0.00000000
1369.00000000,DELIVERY5,DELIVERY7,0.00000000
1370.00000000,DELIVERY5,DELIVERY7,0.00000000
1371.00000000,DELIVERY5,DELIVERY7,0.00000000
1372.00000000,DELIVERY5,DELIVERY7,0.00000000
1373.00000000,DELIVERY5,DELIVERY7,0.00000000
1374.00000000,DELIVERY5,DELIVERY7,0.00000000
1375.00000000,DELIVERY5,DELIVERY7,0.00000000
1376.00000000,DELIVERY5,DELIVERY7,0.00000000
1377.00000000,DELIVERY5,DELIVERY7,0.00000000
1378.00000000,DELIVERY5,DELIVERY7,0.00000000
1379.00000000,DELIVERY5,DELIVERY7,0.00000000
1380.00000000,DELIVERY5,DELIVERY7,0.00000000
1381.00000000,DELIVERY5,DELIVERY7,0.00000000
1382.00000000,DELIVERY5,DELIVERY7,0.00000000
1383.00000000,DELIVERY5,DELIVERY7,0.00000000
1384.00000000,DELIVERY5,DELIVERY7,0.00000000
1385.00000000,DELIVERY5,DELIVERY7,0.00000000
1386.00000000,DELIVERY5,DELIVERY7,0.00000000
1387.00000000,DELIVERY5,DELIVERY7,0.00000000
1388.00000000,DELIVERY5,DELIVERY7,0.00000000
1389.00000000,DELIVERY5,DELIVERY7,0.00000000
1390.00000000,DELIVERY5,DELIVERY7,0.00000000
1391.00000000,DELIVERY5,DELIVERY7,0.00000000
1392.00000000,DELIVERY5,DELIVERY7,0.00000000
1393.00000000,DELIVERY5,DELIVERY7,0.00000000
1394.00000000,DELIVERY5,DELIVERY7,0.00000000
1395.00000000,DELIVERY5,DELIVERY7,0.00000000
1396.00000000,DELIVERY5,DELIVERY7,0.00000000
1397.00000000,DELIVERY5,DELIVERY7,0.00000000
1398.00000000,DELIVERY5,DELIVERY7,0.00000000
1399.00000000,DELIVERY5,DELIVERY7,0.00000000
1400.00000000,DELIVERY5,DELIVERY7,0.00000000
1401.00000000,DELIVERY5,DELIVERY7,0.00000000
1402.00000000,DELIVERY5,DELIVERY7,0.00000000
1403.00000000,DELIVERY5,DELIVERY7,0.00000000
1404.00000000,DELIVERY5,DELIVERY7,0.00000000
1405.00000000,DELIVERY5,DELIVERY7,0.00000000
1406.00000000,DELIVERY5,DELIVERY7,0.00000000
1407.00000000,DELIVERY5,DELIVERY7,0.00000000
1408.00000000,DELIVERY5,DELIVERY7,0.00000000
1409.00000000,DELIVERY5,DELIVERY7,0.00000000
1410.00000000,DELIVERY5,DELIVERY7,0.00000000
1411.00000000,DELIVERY5,DELIVERY7,0.00000000
1412.00000000,DELIVERY5,DELIVERY7,0.00000000
1413.00000000,DELIVERY5,DELIVERY7,0.00000000
1414.00000000,DELIVERY5,DELIVERY7,0.00000000
1415.00000000,DELIVERY5,DELIVERY7,0.00000000
1416.00000000,DELIVERY5,DELIVERY7,0.00000000
1417.00000000,DELIVERY5,DELIVERY7,0.00000000
1418.00000000,DELIVERY5,DELIVERY7,0.00000000
1419.00000000,DELIVERY5,DELIVERY7,0.00000000
1420.00000000,DELIVERY5,DELIVERY7,0.00000000
1421.00000000,DELIVERY5,DELIVERY7,0.00000000
1422.00000000,DELIVERY5,DELIVERY7,0.00000000
1423.00000000,DELIVERY5,DELIVERY7,0.00000000
1424.00000000,DELIVERY5,DELIVERY7,0.00000000
1425.00000000,DELIVERY5,DELIVERY7,0.00000000
1426.00000000,DELIVERY5,DELIVERY7,0.00000000
1427.00000000,DELIVERY5,DELIVERY7,0.00000000
1428.00000000,DELIVERY5,DELIVERY7,0.00000000
1429.00000000,DELIVERY5,DELIVERY7,0.00000000
1435.00000000,DELIVERY5,DELIVERY7,0.00442161
1436.00000000,DELIVERY5,DELIVERY7,0.01378132
1493.00000000,DELIVERY8,DELIVERY9,0.35322549
1579.00000000,DELIVERY5,DELIVERY9,0.30196549
1717.00000000,DELIVERY5,DELIVERY7,1.16206158
1808.00000000,DELIVERY11,DELIVERY9,0.00021035
1972.00000000,DELIVERY12,DELIVERY5,0.00485113
2401.00000000,DELIVERY15,DELIVERY16,0.01165658
2401.00000000,DELIVERY15,DELIVERY21,0.00000000
2401.00000000,DELIVERY16,DELIVERY21,0.01165658
2401.00000000,DELIVERY17,DELIVERY20,0.00000000
2402.00000000,DELIVERY15,DELIVERY16,0.39866822
2402.00000000,DELIVERY15,DELIVERY21,0.00000000
2402.00000000,DELIVERY16,DELIVERY21,0.39866822
2402.00000000,DELIVERY17,DELIVERY20,0.00000000
2403.00000000,DELIVERY15,DELIVERY21,0.00000000
2403.00000000,DELIVERY17,DELIVERY20,0.00000000
2404.00000000,DELIVERY15,DELIVERY21,0.00000000
2404.00000000,DELIVERY17,DELIVERY20,0.00000000
2405.00000000,DELIVERY15,DELIVERY21,0.00000000
2405.00000000,DELIVERY17,DELIVERY20,0.00000000
2406.00000000,DELIVERY15,DELIVERY21,0.00000000
2406.00000000,DELIVERY17,DELIVERY20,0.00000000
2407.00000000,DELIVERY15,DELIVERY21,0.00000000
2407.00000000,DELIVERY17,DELIVERY20,0.00000000
2408.00000000,DELIVERY15,DELIVERY21,0.00000000
2408.00000000,DELIVERY17,DELIVERY20,0.00000000
2409.00000000,DELIVERY15,DELIVERY21,0.00000000
2409.00000000,DELIVERY17,DELIVERY20,0.00000000
2410.00000000,DELIVERY15,DELIVERY21,0.00000000
2410.00000000,DELIVERY17,DELIVERY20,0.00000000
2411.00000000,DELIVERY15,DELIVERY21,0.00000000
2411.00000000,DELIVERY17,DELIVERY20,0.00000000
2412.00000000,DELIVERY15,DELIVERY21,0.00000000
2412.00000000,DELIVERY17,DELIVERY20,0.00000000
2413.00000000,DELIVERY15,DELIVERY21,0.00000000
2413.00000000,DELIVERY17,DELIVERY20,0.00000000
2414.00000000,DELIVERY15,DELIVERY21,0.00000000
2414.00000000,DELIVERY17,DELIVERY20,0.00000000
2415.00000000,DELIVERY15,DELIVERY21,0.00000000
2415.00000000,DELIVERY17,DELIVERY20,0.00000000
2416.00000000,DELIVERY15,DELIVERY21,0.00000000
2416.00000000,DELIVERY17,DELIVERY20,0.00000000
2417.00000000,DELIVERY15,DELIVERY21,0.00000000
2417.00000000,DELIVERY17,DELIVERY20,0.00000000
2418.00000000,DELIVERY15,DELIVERY21,0.00000000
2418.00000000,DELIVERY17,DELIVERY20,0.00000000
2419.00000000,DELIVERY15,DELIVERY21,0.00000000
2419.00000000,DELIVERY17,DELIVERY20,0.00000000
2420.00000000,DELIVERY15,DELIVERY21,0.00000000
2420.00000000,DELIVERY17,DELIVERY20,0.00000000
2421.00000000,DELIVERY15,DELIVERY21,0.00000000
2421.00000000,DELIVERY17,DELIVERY20,0.00000000
2422.00000000,DELIVERY15,DELIVERY21,0.00000000
2422.00000000,DELIVERY17,DELIVERY20,0.00000000
2423.00000000,DELIVERY15,DELIVERY21,0.00000000
2423.00000000,DELIVERY17,DELIVERY20,0.00000000
2424.00000000,DELIVERY15,DELIVERY21,0.00000000
2424.00000000,DELIVERY17,DELIVERY20,0.00000000
2424.00000000,DELIVERY10,DELIVERY18,0.72906410
2425.00000000,DELIVERY15,DELIVERY21,0.00000000
2425.00000000,DELIVERY17,DELIVERY20,0.00000000
2426.00000000,DELIVERY15,DELIVERY21,0.00000000
2426.00000000,DELIVERY17,DELIVERY20,0.00000000
2427.00000000,DELIVERY15,DELIVERY21,0.00000000
2427.00000000,DELIVERY17,DELIVERY20,0.00000000
2428.00000000,DELIVERY15,DELIVERY21,0.00000000
2428.00000000,DELIVERY17,DELIVERY20,0.00000000
2429.00000000,DELIVERY15,DELIVERY21,0.00000000
2429.00000000,DELIVERY17,DELIVERY20,0.00000000
2430.00000000,DELIVERY15,DELIVERY21,0.00000000
2430.00000000,DELIVERY17,DELIVERY20,0.00000000
2431.00000000,DELIVERY15,DELIVERY21,0.00000000
2431.00000000,DELIVERY17,DELIVERY20,0.00000000
2432.00000000,DELIVERY15,DELIVERY21,0.00000000
2432.00000000,DELIVERY17,DELIVERY20,0.00000000
2433.00000000,DELIVERY15,DELIVERY21,0.00000000
2433.00000000,DELIVERY17,DELIVERY20,0.00000000
2434.00000000,DELIVERY15,DELIVERY21,0.00000000
2434.00000000,DELIVERY17,DELIVERY20,0.00000000
2435.00000000,DELIVERY15,DELIVERY21,0.00000000
2435.00000000,DELIVERY17,DELIVERY20,0.00000000
2436.00000000,DELIVERY15,DELIVERY21,0.00000000
2436.00000000,DELIVERY17,DELIVERY20,0.00000000
2437.00000000,DELIVERY15,DELIVERY21,0.00000000
2437.00000000,DELIVERY17,DELIVERY20,0.00000000
2438.00000000,DELIVERY15,DELIVERY21,0.00000000
2438.00000000,DELIVERY17,DELIVERY20,0.00000000
2439.00000000,DELIVERY15,DELIVERY21,0.00000000
2439.00000000,DELIVERY17,DELIVERY20,0.00000000
2440.00000000,DELIVERY17,DELIVERY20,0.00000000
2441.00000000,DELIVERY17,DELIVERY20,0.00000000
2442.00000000,DELIVERY15,DELIVERY21,0.00000000
2442.00000000,DELIVERY17,DELIVERY20,0.00000000
2443.00000000,DELIVERY15,DELIVERY21,0.00000000
2443.00000000,DELIVERY17,DELIVERY20,0.00000000
2444.00000000,DELIVERY15,DELIVERY21,0.00000000
2444.00000000,DELIVERY17,DELIVERY20,0.00000000
2445.00000000,DELIVERY15,DELIVERY21,0.00000000
2445.00000000,DELIVERY17,DELIVERY20,0.00000000
2446.00000000,DELIVERY17,DELIVERY20,0.00000000
2447.00000000,DELIVERY15,DELIVERY21,0.00000000
2447.00000000,DELIVERY17,DELIVERY20,0.00000000
2448.00000000,DELIVERY15,DELIVERY21,0.00000000
2448.00000000,DELIVERY17,DELIVERY20,0.00000000
2449.00000000,DELIVERY15,DELIVERY21,0.00000000
2449.00000000,DELIVERY17,DELIVERY20,0.00000000
2450.00000000,DELIVERY15,DELIVERY21,0.00000000
2450.00000000,DELIVERY17,DELIVERY20,0.00000000
2451.00000000,DELIVERY15,DELIVERY21,0.00000000
2451.00000000,DELIVERY17,DELIVERY20,0.00000000
2452.00000000,DELIVERY15,DELIVERY21,0.00000000
2452.00000000,DELIVERY17,DELIVERY20,0.00000000
2453.00000000,DELIVERY15,DELIVERY21,0.00000000
2453.00000000,DELIVERY17,DELIVERY20,0.00000000
2454.00000000,DELIVERY15,DELIVERY21,0.00000000
2454.00000000,DELIVERY17,DELIVERY20,0.00000000
2455.00000000,DELIVERY15,DELIVERY21,0.00000000
2455.00000000,DELIVERY17,DELIVERY20,0.00000000
2456.00000000,DELIVERY15,DELIVERY21,0.00000000
2456.00000000,DELIVERY17,DELIVERY20,0.00000000
2457.00000000,DELIVERY15,DELIVERY21,0.00000000
2457.00000000,DELIVERY17,DELIVERY20,0.00000000
2458.00000000,DELIVERY15,DELIVERY21,0.00000000
2458.00000000,DELIVERY17,DELIVERY20,0.00000000
2459.00000000,DELIVERY15,DELIVERY21,0.00000000
2459.00000000,DELIVERY17,DELIVERY20,0.00000000
2460.00000000,DELIVERY15,DELIVERY21,0.00000000
2460.00000000,DELIVERY17,DELIVERY20,0.00000000
2461.00000000,DELIVERY15,DELIVERY21,0.00000000
2461.00000000,DELIVERY17,DELIVERY20,0.00000000
2462.00000000,DELIVERY15,DELIVERY21,0.00000000
2462.00000000,DELIVERY17,DELIVERY20,0.00000000
2463.00000000,DELIVERY15,DELIVERY21,0.00000000
2463.00000000,DELIVERY17,DELIVERY20,0.00000000
2464.00000000,DELIVERY15,DELIVERY21,0.00000000
2464.00000000,DELIVERY17,DELIVERY20,0.00000000
2465.00000000,DELIVERY15,DELIVERY21,0.00000000
2465.00000000,DELIVERY17,DELIVERY20,0.00000000
2466.00000000,DELIVERY15,DELIVERY21,0.00000000
2466.00000000,DELIVERY17,DELIVERY20,0.00000000
2467.00000000,DELIVERY15,DELIVERY21,0.00000000
2467.00000000,DELIVERY17,DELIVERY20,0.00000000
2468.00000000,DELIVERY15,DELIVERY21,0.00000000
2468.00000000,DELIVERY17,DELIVERY20,0.00000000
2469.00000000,DELIVERY15,DELIVERY21,0.00000000
2469.00000000,DELIVERY17,DELIVERY20,0.00000000
2470.00000000,DELIVERY15,DELIVERY21,0.00000000
2470.00000000,DELIVERY17,DELIVERY20,0.00000000
2471.00000000,DELIVERY15,DELIVERY21,0.00000000
2471.00000000,DELIVERY17,DELIVERY20,0.00000000
2472.00000000,DELIVERY15,DELIVERY21,0.00000000
2472.00000000,DELIVERY17,DELIVERY20,0.00000000
2473.00000000,DELIVERY15,DELIVERY21,0.00000000
2473.00000000,DELIVERY17,DELIVERY20,0.00000000
2474.00000000,DELIVERY15,DELIVERY21,0.00000000
2474.00000000,DELIVERY17,DELIVERY20,0.00000000
2475.00000000,DELIVERY15,DELIVERY21,0.00000000
2475.00000000,DELIVERY17,DELIVERY20,0.00000000
2476.00000000,DELIVERY15,DELIVERY21,0.00000000
2476.00000000,DELIVERY17,DELIVERY20,0.00000000
2477.00000000,DELIVERY15,DELIVERY21,0.00000000
2477.00000000,DELIVERY17,DELIVERY20,0.00000000
2478.00000000,DELIVERY15,DELIVERY21,0.00000000
2478.00000000,DELIVERY17,DELIVERY20,0.00000000
2479.00000000,DELIVERY15,DELIVERY21,0.00000000
2479.00000000,DELIVERY17,DELIVERY20,0.00000000
2480.00000000,DELIVERY15,DELIVERY21,0.00000000
2480.00000000,DELIVERY17,DELIVERY20,0.00000000
2481.00000000,DELIVERY17,DELIVERY20,0.00000000
2482.00000000,DELIVERY15,DELIVERY21,0.44813786
2482.00000000,DELIVERY17,DELIVERY20,0.00000000
2483.00000000,DELIVERY15,DELIVERY21,0.44813786
2483.00000000,DELIVERY17,DELIVERY20,0.00000000
2484.00000000,DELIVERY15,DELIVERY21,0.44813786
2484.00000000,DELIVERY17,DELIVERY20,0.00000000
2485.00000000,DELIVERY15,DELIVERY21,0.44813786
2485.00000000,DELIVERY17,DELIVERY20,0.00000000
2486.00000000,DELIVERY15,DELIVERY21,0.44813786
2488.00000000,DELIVERY15,DELIVERY21,0.29700505
2494.00000000,DELIVERY17,DELIVERY20,0.00000000
2495.00000000,DELIVERY17,DELIVERY20,0.00000000
2496.00000000,DELIVERY17,DELIVERY20,0.00000000
2497.00000000,DELIVERY17,DELIVERY20,0.00000000
2498.00000000,DELIVERY17,DELIVERY20,0.00000000
2499.00000000,DELIVERY17,DELIVERY20,0.00000000
2500.00000000,DELIVERY17,DELIVERY20,0.00000000
2501.00000000,DELIVERY17,DELIVERY20,0.00000000
2502.00000000,DELIVERY17,DELIVERY20,0.00000000
2503.00000000,DELIVERY17,DELIVERY20,0.00000000
2504.00000000,DELIVERY17,DELIVERY20,0.00000000
2505.00000000,DELIVERY17,DELIVERY20,0.00000000
2506.00000000,DELIVERY17,DELIVERY20,0.00000000
2507.00000000,DELIVERY17,DELIVERY20,0.00000000
2508.00000000,DELIVERY17,DELIVERY20,0.00000000
2509.00000000,DELIVERY17,DELIVERY20,0.00000000
2510.00000000,DELIVERY17,DELIVERY20,0.00000000
2511.00000000,DELIVERY17,DELIVERY20,0.00000000
2512.00000000,DELIVERY17,DELIVERY20,0.00000000
2513.00000000,DELIVERY17,DELIVERY20,0.00000000
2514.00000000,DELIVERY17,DELIVERY20,0.00000000
2515.00000000,DELIVERY17,DELIVERY20,0.00000000
2516.00000000,DELIVERY17,DELIVERY20,0.00000000
2517.00000000,DELIVERY17,DELIVERY20,0.00000000
2518.00000000,DELIVERY17,DELIVERY20,0.00000000
2519.00000000,DELIVERY17,DELIVERY20,0.00000000
2520.00000000,DELIVERY17,DELIVERY20,0.00000000
2521.00000000,DELIVERY17,DELIVERY20,0.00000000
2522.00000000,DELIVERY17,DELIVERY20,0.00000000
2523.00000000,DELIVERY17,DELIVERY20,0.00000000
2524.00000000,DELIVERY17,DELIVERY20,0.00000000
2525.00000000,DELIVERY17,DELIVERY20,0.00000000
2526.00000000,DELIVERY17,DELIVERY20,0.00000000
2527.00000000,DELIVERY17,DELIVERY20,0.00000000
2528.00000000,DELIVERY17,DELIVERY20,0.00000000
2529.00000000,DELIVERY17,DELIVERY20,0.00000000
2530.00000000,DELIVERY17,DELIVERY20,0.00000000
2531.00000000,DELIVERY17,DELIVERY20,0.00000000
2532.00000000,DELIVERY17,DELIVERY20,0.00000000
2533.00000000,DELIVERY17,DELIVERY20,0.00000000
2534.00000000,DELIVERY17,DELIVERY20,0.00000000
2535.00000000,DELIVERY17,DELIVERY20,0.00000042
2565.00000000,DELIVERY14,DELIVERY15,0.48613998
2576.00000000,DELIVERY14,DELIVERY16,0.31671812
2590.00000000,DELIVERY13,DELIVERY19,0.06967489
2600.00000000,DELIVERY15,DELIVERY16,0.02040624
2601.00000000,DELIVERY15,DELIVERY16,0.02040624
2602.00000000,DELIVERY15,DELIVERY16,0.02040624
2603.00000000,DELIVERY15,DELIVERY16,0.02040624
2604.00000000,DELIVERY15,DELIVERY16,0.02040624
2605.00000000,DELIVERY15,DELIVERY16,0.02040624
2606.00000000,DELIVERY15,DELIVERY16,0.02040624
2607.00000000,DELIVERY15,DELIVERY16,0.02040624
2608.00000000,DELIVERY15,DELIVERY16,0.02040624
2609.00000000,DELIVERY15,DELIVERY16,0.02040624
2614.00000000,DELIVERY16,DELIVERY21,0.17112811
2615.00000000,DELIVERY16,DELIVERY21,1.68971141
2616.00000000,DELIVERY16,DELIVERY21,1.68971141
2617.00000000,DELIVERY16,DELIVERY21,1.68971141
2618.00000000,DELIVERY16,DELIVERY21,1.68971141
2619.00000000,DELIVERY16,DELIVERY21,1.68971141
2620.00000000,DELIVERY16,DELIVERY21,1.68971141
2621.00000000,DELIVERY16,DELIVERY21,1.68971141
2622.00000000,DELIVERY16,DELIVERY21,1.68971141
2623.00000000,DELIVERY16,DELIVERY21,1.68971141
2624.00000000,DELIVERY16,DELIVERY21,1.68971141
2625.00000000,DELIVERY16,DELIVERY21,1.68971141
2626.00000000,DELIVERY16,DELIVERY21,1.68971141
2627.00000000,DELIVERY16,DELIVERY21,1.68971141
2628.00000000,DELIVERY16,DELIVERY21,1.68971141
2629.00000000,DELIVERY16,DELIVERY21,1.68971141
2634.00000000,DELIVERY16,DELIVERY21,0.60233978
2654.00000000,DELIVERY15,DELIVERY21,0.06029879
2665.00000000,DELIVERY17,DELIVERY20,2.79348090
