# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
60.05000000,SURVEILLANCE_TURKISH,takeoff,0
72.05000000,BACKGROUND1,takeoff,0
144.05000000,BACKGROUND2,takeoff,0
180.05000000,SURVEILLANCE_LUFTHANSA,takeoff,0
181.05000000,SURVEILLANCEOP2,takeoff,0
181.05000000,SURVEILLANCEOP3,takeoff,0
181.05000000,SURVEILLANCEOP1,takeoff,0
216.05000000,BACKGROUND3,takeoff,0
240.05000000,SURVEILLANCE_EUROWINGS,takeoff,0
241.05000000,SURVEILLANCEOP4,takeoff,0
288.05000000,BACKGROUND4,takeoff,0
360.05000000,BACKGROUND5,takeoff,0
414.75000000,BACKGROUND1,landing,5398.89785773
432.05000000,BACKGROUND6,takeoff,0
433.70000000,BACKGROUND2,landing,4425.65490430
492.05000000,SURVEILLANCEOP5,takeoff,0
504.05000000,BACKGROUND7,takeoff,0
510.05000000,SURVEILLANCE_EUROWINGS,landing,10552.35068791
527.05000000,SURVEILLANCE_HELICOPTER,takeoff,0
569.55000000,BACKGROUND3,landing,5555.58745491
576.05000000,BACKGROUND8,takeoff,0
648.05000000,BACKGROUND9,takeoff,0
675.20000000,BACKGROUND4,landing,5824.16233938
691.35000000,SURVEILLANCE_HELICOPTER,landing,8884.55679107
720.05000000,BACKGROUND10,takeoff,0
791.10000000,BACKGROUND7,landing,4234.52629091
792.05000000,BACKGROUND11,takeoff,0
836.75000000,BACKGROUND8,landing,2851.45041249
837.35000000,SURVEILLANCEOP2,landing,6208.56061897
849.60000000,BACKGROUND9,landing,2748.67592346
864.05000000,BACKGROUND12,takeoff,0
924.00000000,SURVEILLANCEOP4,landing,6490.80179230
936.05000000,BACKGROUND13,takeoff,0
1008.05000000,BACKGROUND14,takeoff,0
1010.30000000,BACKGROUND12,landing,1980.39919455
1024.70000000,SURVEILLANCEOP3,landing,8147.94603720
1031.95000000,BACKGROUND10,landing,4646.10286867
1055.15000000,BACKGROUND11,landing,3461.61356145
1080.05000000,BACKGROUND15,takeoff,0
1124.80000000,BACKGROUND13,landing,2300.42355366
1151.05000000,BACKGROUND16,takeoff,0
1196.65000000,SURVEILLANCEOP5,landing,6935.21343608
1217.15000000,BACKGROUND15,landing,1456.41134519
1222.55000000,BACKGROUND6,landing,3924.98323902
1223.05000000,BACKGROUND17,takeoff,0
1268.60000000,BACKGROUND5,landing,5200.50349621
1295.05000000,BACKGROUND18,takeoff,0
1354.20000000,BACKGROUND14,landing,3858.36157855
1367.05000000,BACKGROUND19,takeoff,0
1439.05000000,BACKGROUND20,takeoff,0
1448.45000000,BACKGROUND16,landing,3928.87750037
1466.55000000,BACKGROUND17,landing,2910.38395585
1511.05000000,BACKGROUND21,takeoff,0
1622.05000000,BACKGROUND18,landing,4959.67573412
1638.65000000,BACKGROUND19,landing,3926.60541999
1655.05000000,BACKGROUND22,takeoff,0
1663.15000000,BACKGROUND21,landing,2290.42240642
1727.05000000,BACKGROUND23,takeoff,0
1757.30000000,BACKGROUND20,landing,3135.45309910
1799.05000000,BACKGROUND24,takeoff,0
