,origin_lat,origin_lon,origin_alt,destination_lat,destination_lon,destination_alt,departure,departure_s,drone,purpose,operation_id,operation_duration,planned_time_s
0,52.38337034530746,9.825144279424357,59.822279409431786,52.380407955739315,9.782397158919801,6.909370865679472,00:00:08.05,8.057083750528053,M600,background,,,8.057083750528053
1,52.41583402825388,9.805412076837868,90.67844228971327,52.38604459046227,9.839588924957136,51.87498797142968,00:00:16.11,16.114167501056105,Amzn,background,,,16.114167501056105
2,52.40629185948533,9.838992060628554,28.794236829109582,52.396597504373666,9.796902646114223,20.12034927731066,00:00:24.17,24.17125125158416,M600,background,,,24.17125125158416
3,52.41705988456876,9.850902642972674,4.729214679691614,52.407261220818135,9.805907640778571,21.072420541495397,00:00:32.22,32.22833500211221,W178,background,,,32.22833500211221
4,52.398761032208355,9.836279219701051,16.900353287017786,52.41615479557888,9.77245967273262,13.78132924596494,00:00:40.28,40.28541875264026,M600,background,,,40.28541875264026
5,52.4111154866685,9.79346669122772,65.39043147086151,52.41056690567301,9.844780360931685,32.507396851189235,00:00:48.34,48.34250250316832,Amzn,background,,,48.34250250316832
6,52.39707781912241,9.78730108419624,70.1467580346767,52.39775545510717,9.812224464236234,73.71098424724124,00:00:56.39,56.39958625369637,M600,background,,,56.39958625369637
7,52.426936970742666,9.826070932045063,31.810396892890413,52.37873381743834,9.813978813606939,73.31613087413699,00:01:04.45,64.45667000422442,Amzn,background,,,64.45667000422442
8,52.413973468755714,9.83603664969623,71.30738295016224,52.38181610165582,9.840580074384535,78.76707465618803,00:01:12.51,72.51375375475247,W178,background,,,72.51375375475247
9,52.3968534223342,9.81688116763764,17.155339000588487,52.42726331237401,9.845189168048286,84.98292448616672,00:01:20.57,80.57083750528052,Amzn,background,,,80.57083750528052
10,52.42620297511467,9.800782993434032,39.18821850131079,52.39380155050597,9.81847184320676,84.8527533104398,00:01:28.62,88.62792125580857,Amzn,background,,,88.62792125580857
11,52.376167668739704,9.778481426155347,3.0237750626811524,52.390350898169864,9.823232264721076,66.75931872743375,00:01:36.68,96.68500500633664,M600,background,,,96.68500500633664
12,52.41098176862098,9.79881209381673,73.35443437507266,52.39760632986141,9.852349328068113,90.88649122382944,00:01:44.74,104.74208875686469,W178,background,,,104.74208875686469
13,52.38982376946307,9.781324759754265,35.97071285507889,52.41335119269864,9.846796076199364,45.71437956131693,00:01:52.79,112.79917250739274,M600,background,,,112.79917250739274
14,52.4163068972016,9.851997001934414,91.46314003969124,52.390124458851304,9.857350385538094,10.277964956804814,00:02:00.85,120.85625625792079,M600,background,,,120.85625625792079
15,52.39568687102515,9.816112451501473,37.497211106021936,52.420149376277976,9.853926218628459,49.74163495693518,00:02:08.91,128.91334000844884,Amzn,background,,,128.91334000844884
16,52.39990374866259,9.812934439337983,12.15979354609799,52.41742181230034,9.847906514428127,88.70559274610861,00:02:16.97,136.9704237589769,W178,background,,,136.9704237589769
17,52.38218446899715,9.798810796569711,63.34375698109934,52.427445257289875,9.777237363327668,72.46463367674957,00:02:25.02,145.02750750950494,M600,background,,,145.02750750950494
18,52.39456956036971,9.78498254876046,75.88958174094726,52.38591042195628,9.806175417638,5.478319174772342,00:02:33.08,153.084591260033,Amzn,background,,,153.084591260033
19,52.38922042478022,9.793145025532349,15.529480846578894,52.417972974664266,9.845896204629497,87.90378516828063,00:02:41.14,161.14167501056104,W178,background,,,161.14167501056104
