# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
262.00000000,BACKGROUND11,BACKGROUND12,22.96060501
263.00000000,BACKGROUND11,BACKGROUND12,24.30955130
461.00000000,BACKGROUND30,BACKGROUND36,0.94415133
494.00000000,BACKGROUND31,BACKGROUND36,0.01699732
726.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,0.13269695
788.00000000,BACKGROUND41,BACKGROUND53,30.26904170
790.00000000,BACKGROUND41,BACKGROUND53,27.19228132
797.00000000,BACKGROUND44,BACKGROUND50,0.00027260
815.00000000,BACKGROUND44,BACKGROUND51,0.20206091
825.00000000,BACKGROUND37,BACKGROUND56,0.00341648
849.00000000,BACKGROUND37,BACKGROUND62,0.18941162
864.00000000,BACKGROUND35,BACKGROUND58,6.82042494
878.00000000,BACKGROUND50,BACKGROUND51,11.46133726
909.00000000,BACKGROUND55,BACKGROUND69,28.05092122
925.00000000,BACKGROUND56,BACKGROUND59,13.44420270
947.00000000,BACKGROUND59,BACKGROUND62,0.00000727
983.00000000,BACKGROUND59,BACKGROUND64,0.14174525
1051.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,9.20031091
1097.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,3.08601385
1137.00000000,BACKGROUND79,BACKGROUND85,0.07187656
1156.00000000,BACKGROUND66,BACKGROUND87,0.00000112
1176.00000000,BACKGROUND88,BACKGROUND92,35.14145475
1192.00000000,BACKGROUND66,BACKGROUND93,7.26611804
1217.00000000,BACKGROUND76,BACKGROUND98,10.27029913
1243.00000000,BACKGROUND102,BACKGROUND77,9.83405587
1302.00000000,BACKGROUND78,BACKGROUND80,0.03861549
1397.00000000,BACKGROUND105,BACKGROUND106,17.67127538
1462.00000000,BACKGROUND103,BACKGROUND111,0.02319452
1628.00000000,BACKGROUND112,BACKGROUND126,0.39744560
