# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
60.05000000,SURVEILLANCE_TURKISH,takeoff,0
72.05000000,BACKGROUND1,takeoff,0
144.05000000,BACKGROUND2,takeoff,0
180.05000000,SURVEILLANCE_LUFTHANSA,takeoff,0
181.05000000,SURVEILLANCEOP2,takeoff,0
181.05000000,SURVEILLANCEOP3,takeoff,0
181.05000000,SURVEILLANCEOP1,takeoff,0
216.05000000,BACKGROUND3,takeoff,0
240.05000000,SURVEILLANCE_EUROWINGS,takeoff,0
241.05000000,SURVEILLANCEOP4,takeoff,0
288.05000000,BACKGROUND4,takeoff,0
304.35000000,BACKGROUND2,landing,3105.10888550
304.35000000,BACKGROUND2,takeoff,0
324.90000000,BACKGROUND4,landing,256.16595383
324.90000000,BACKGROUND4,takeoff,0
328.70000000,BACKGROUND1,landing,4188.21244531
347.45000000,BACKGROUND3,landing,2551.84507688
347.45000000,BACKGROUND3,takeoff,0
360.05000000,BACKGROUND5,takeoff,0
451.80000000,BACKGROUND2,landing,804.73103947
472.50000000,BACKGROUND3,landing,1041.76345403
492.05000000,SURVEILLANCEOP5,takeoff,0
510.05000000,SURVEILLANCE_EUROWINGS,landing,10278.45993398
527.05000000,SURVEILLANCE_HELICOPTER,takeoff,0
576.05000000,BACKGROUND6,takeoff,0
605.50000000,BACKGROUND6,landing,44.99284205
605.50000000,BACKGROUND6,takeoff,0
608.90000000,BACKGROUND4,landing,2857.39616170
608.90000000,BACKGROUND4,takeoff,0
624.20000000,BACKGROUND5,landing,1025.58974622
624.20000000,BACKGROUND5,takeoff,0
693.90000000,SURVEILLANCE_HELICOPTER,landing,8843.07020540
720.05000000,BACKGROUND7,takeoff,0
781.75000000,BACKGROUND4,landing,1242.35842462
792.05000000,BACKGROUND8,takeoff,0
837.35000000,SURVEILLANCEOP2,landing,6208.56061897
904.60000000,BACKGROUND7,landing,1709.31671912
904.60000000,BACKGROUND7,takeoff,0
905.45000000,BACKGROUND8,landing,1191.11298373
905.45000000,BACKGROUND8,takeoff,0
906.10000000,BACKGROUND6,landing,1482.55268915
906.10000000,BACKGROUND6,takeoff,0
924.00000000,SURVEILLANCEOP4,landing,6490.80179230
926.45000000,SURVEILLANCEOP1,landing,7128.89862725
936.05000000,BACKGROUND9,takeoff,0
1024.75000000,SURVEILLANCEOP3,landing,8148.85479055
1055.20000000,BACKGROUND5,landing,1262.42711044
1080.05000000,BACKGROUND10,takeoff,0
1107.65000000,BACKGROUND7,landing,2116.26866502
1151.05000000,BACKGROUND11,takeoff,0
1196.65000000,SURVEILLANCEOP5,landing,6935.21343608
1206.05000000,BACKGROUND9,landing,2350.06215561
1206.05000000,BACKGROUND9,takeoff,0
1210.35000000,BACKGROUND6,landing,784.84696256
1210.35000000,BACKGROUND6,takeoff,0
1225.55000000,BACKGROUND10,landing,867.14177865
1225.55000000,BACKGROUND10,takeoff,0
1226.25000000,BACKGROUND8,landing,1248.77308536
1226.25000000,BACKGROUND8,takeoff,0
1244.05000000,BACKGROUND11,landing,224.01621528
1244.05000000,BACKGROUND11,takeoff,0
1295.05000000,BACKGROUND12,takeoff,0
1367.05000000,BACKGROUND13,takeoff,0
1519.65000000,BACKGROUND13,landing,1138.15061802
1519.65000000,BACKGROUND13,takeoff,0
1520.20000000,BACKGROUND10,landing,1571.80517914
1520.20000000,BACKGROUND10,takeoff,0
1527.20000000,BACKGROUND8,landing,2136.66229683
1527.20000000,BACKGROUND8,takeoff,0
1564.40000000,BACKGROUND11,landing,2014.73390783
1566.80000000,BACKGROUND9,landing,2315.41496721
1583.05000000,BACKGROUND15,takeoff,0
1609.60000000,BACKGROUND6,landing,3138.41555067
1655.05000000,BACKGROUND16,takeoff,0
1661.65000000,BACKGROUND12,landing,2300.27214549
1727.05000000,BACKGROUND17,takeoff,0
1799.05000000,BACKGROUND18,takeoff,0
