,origin_lat,origin_lon,origin_alt,destination_lat,destination_lon,destination_alt,departure,departure_s,drone,purpose,operation_id,operation_duration,planned_time_s
0,52.422521293850956,9.723554306654242,55,52.44682976611296,9.642172652707375,55,00:15:23.74,923.741403872752,W178,background,,,23.74140387275197
1,52.45750642131005,9.698045154484731,55,52.43173875546353,9.722272821540718,55,00:15:47.48,947.4828077455039,W178,background,,,47.48280774550394
2,52.43188772400787,9.694541735807865,55,52.41511676475377,9.720948265007946,55,00:16:11.22,971.2242116182559,Amzn,background,,,71.22421161825591
3,52.465829419116595,9.66608176027485,55,52.44566022149572,9.7112515775217,55,00:16:34.96,994.9656154910078,Amzn,background,,,94.96561549100788
4,52.41783114995816,9.699756808433253,55,52.45632837923227,9.667091333015799,55,00:16:58.70,1018.7070193637599,M600,background,,,118.70701936375985
5,52.439758149945156,9.644069059113393,55,52.45981198237755,9.671079384078954,55,00:17:22.44,1042.4484232365119,Amzn,background,,,142.44842323651181
6,52.46138248897312,9.728723654976392,55,52.43690915683927,9.643288617217843,55,00:17:46.18,1066.189827109264,M600,background,,,166.1898271092638
7,52.4334280126241,9.688621196970917,55,52.45137275551806,9.657721411643227,55,00:18:09.93,1089.9312309820157,M600,background,,,189.93123098201576
8,52.419066131651846,9.666354968595547,55,52.440368588856856,9.692351156040509,55,00:18:33.67,1113.6726348547677,W178,background,,,213.67263485476772
9,52.43476816274232,9.671495975250721,55,52.452710206780864,9.724783610057843,55,00:18:57.41,1137.4140387275197,W178,background,,,237.4140387275197
10,52.42437813562143,9.649974257899057,55,52.417168075188656,9.722546958880585,55,00:19:21.15,1161.1554426002717,W178,background,,,261.15544260027167
11,52.44133917204349,9.674980899033917,55,52.44943814649028,9.740864977582593,55,00:19:44.89,1184.8968464730237,W178,background,,,284.89684647302363
12,52.44308884506554,9.736211660937922,55,52.41663924851323,9.711393089613217,55,00:20:08.63,1208.6382503457755,M600,background,,,308.6382503457756
13,52.4203843986134,9.714385754658165,55,52.43919972310609,9.66889215005058,55,00:20:32.37,1232.3796542185275,M600,background,,,332.3796542185276
14,52.41803842335571,9.655313317615068,55,52.450760366555336,9.714112810560502,55,00:20:56.12,1256.1210580912796,M600,background,,,356.12105809127956
15,52.46564913070275,9.703498972341794,55,52.4461009244091,9.645745673728383,55,00:21:19.86,1279.8624619640316,W178,background,,,379.8624619640315
16,52.460650140501926,9.709477306469413,55,52.45576788313452,9.645665117061926,55,00:21:43.60,1303.6038658367834,M600,background,,,403.6038658367835
17,52.43662112120332,9.716724946554317,55,52.431772109602704,9.743762099979355,55,00:22:07.34,1327.3452697095354,M600,background,,,427.34526970953544
18,52.449247723241186,9.694082708113,55,52.41855803989738,9.688290932923888,55,00:22:31.08,1351.0866735822874,M600,background,,,451.08667358228746
19,52.46544628822152,9.683280298898973,55,52.442988028506285,9.69095985197799,55,00:22:54.82,1374.8280774550394,W178,background,,,474.8280774550394
20,52.42976259524379,9.69170861949989,55,52.458456901114275,9.724348200543053,55,00:23:18.56,1398.5694813277914,M600,background,,,498.5694813277914
21,52.44228719155518,9.707991985674767,55,52.437498386317365,9.678809404144495,55,00:23:42.31,1422.3108852005435,W178,background,,,522.3108852005433
22,52.447939696518944,9.664094067606904,55,52.44330336572002,9.728107567548872,55,00:24:06.05,1446.0522890732955,M600,background,,,546.0522890732954
23,52.43225447415469,9.697772987412822,55,52.44652501983153,9.672739257667216,55,00:24:29.79,1469.7936929460473,W178,background,,,569.7936929460473
24,52.462971683784794,9.709190909324917,55,52.44716570308848,9.67952209605856,55,00:24:53.53,1493.5350968187993,W178,background,,,593.5350968187993
25,52.4651348671148,9.712358681382911,55,52.433094847824094,9.683897606328761,55,00:25:17.27,1517.276500691551,Amzn,background,,,617.2765006915512
26,52.42298525645079,9.645059664195438,55,52.42757657871466,9.674972524550586,55,00:25:41.01,1541.017904564303,Amzn,background,,,641.0179045643032
27,52.437408493949995,9.681373573132088,55,52.451736303709964,9.72980451186607,55,00:26:04.75,1564.759308437055,M600,background,,,664.7593084370552
28,52.46344440690095,9.686355947313395,55,52.414780725452395,9.732469898182382,55,00:26:28.50,1588.500712309807,W178,background,,,688.5007123098071
29,52.46466711621614,9.64614663738593,55,52.42648711350504,9.674932719033242,55,00:26:52.24,1612.2421161825591,M600,background,,,712.2421161825591
30,52.46047629331375,9.687131457145664,55,52.420407675660186,9.689171513012312,55,00:27:15.98,1635.9835200553111,M600,background,,,735.983520055311
31,52.43798415866021,9.649086895246946,55,52.41695350620894,9.684164638723963,55,00:27:39.72,1659.7249239280632,M600,background,,,759.724923928063
32,52.43145547474822,9.724027228670783,55,52.457285223911,9.66735525722994,55,00:28:03.46,1683.4663278008152,Amzn,background,,,783.4663278008151
33,52.42601061224098,9.670594443543669,55,52.414972369729114,9.646361830547502,55,00:28:27.20,1707.207731673567,W178,background,,,807.207731673567
34,52.44049406475714,9.74067021536562,55,52.41660524351731,9.681289559890532,55,00:28:50.94,1730.949135546319,M600,background,,,830.949135546319
35,52.43601667123614,9.662937067848082,55,52.45064959454742,9.63852735470747,55,00:29:14.69,1754.6905394190708,M600,background,,,854.6905394190709
36,52.417909896702184,9.710148358161504,55,52.433047372210666,9.73421942557433,55,00:29:38.43,1778.4319432918228,W178,background,,,878.4319432918229
37,52.44049506817018,9.656793871876877,55,52.46484847515397,9.65186075972135,55,00:30:02.17,1802.1733471645748,M600,background,,,902.1733471645749
38,52.43136178186007,9.714419193680088,55,52.461951222952365,9.704854559414253,55,00:30:25.91,1825.9147510373268,Amzn,background,,,925.9147510373268
39,52.43307565350933,9.709391325373257,55,52.43020739083982,9.662992966332025,55,00:30:49.65,1849.6561549100788,M600,background,,,949.6561549100788
40,52.46529818086004,9.705035237704369,55,52.43405002082587,9.699374722409722,55,00:31:13.39,1873.3975587828309,W178,background,,,973.3975587828307
41,52.43038453839578,9.64196619854436,55,52.43852252278941,9.744026996353133,55,00:31:37.13,1897.1389626555829,W178,background,,,997.1389626555828
42,52.417991917870204,9.693298878139968,55,52.46364123895407,9.705185487094322,55,00:32:00.88,1920.880366528335,M600,background,,,1020.8803665283348
43,52.418461167499224,9.703166712991006,55,52.447564877241796,9.650060372837055,55,00:32:24.62,1944.6217704010867,M600,background,,,1044.6217704010867
44,52.44706205916639,9.741077294739467,55,52.440366494579116,9.65398464399003,55,00:32:48.36,1968.3631742738387,M600,background,,,1068.3631742738387
45,52.449855351709246,9.720118156516145,55,52.42179007264084,9.687593094724892,55,00:33:12.10,1992.1045781465907,Amzn,background,,,1092.1045781465907
46,52.43167452839755,9.694346434044416,55,52.4572750917042,9.667090660932818,55,00:33:35.84,2015.8459820193425,W178,background,,,1115.8459820193425
47,52.457278260152194,9.657313131951133,55,52.43286206799084,9.734196339992506,55,00:33:59.58,2039.5873858920945,W178,background,,,1139.5873858920945
48,52.44856290886595,9.687276009490061,55,52.46316162140009,9.644207263768468,55,00:34:23.32,2063.3287897648465,Amzn,background,,,1163.3287897648465
49,52.454112347060686,9.741164360851364,55,52.42010997345539,9.660799173400198,55,00:34:47.07,2087.0701936375985,M600,background,,,1187.0701936375985
50,52.44257942905286,9.669663340477525,55,52.44348139881951,9.717673757304489,55,00:35:10.81,2110.8115975103506,M600,background,,,1210.8115975103506
51,52.44784089977328,9.695150953642386,55,52.431936838866555,9.723522255567023,55,00:35:34.55,2134.553001383102,M600,background,,,1234.5530013831024
52,52.45091684866767,9.706312450909094,55,52.416785188291335,9.707782026052328,55,00:35:58.29,2158.294405255854,M600,background,,,1258.2944052558544
53,52.45341765604275,9.65045531292286,55,52.46195301274367,9.740176409267427,55,00:36:22.03,2182.035809128606,Amzn,background,,,1282.0358091286064
54,52.445965032282935,9.714351473468483,55,52.43072119829609,9.657546420242126,55,00:36:45.77,2205.777213001358,Amzn,background,,,1305.7772130013584
55,52.46494462773215,9.655597161985048,55,52.41610182854097,9.671438025441937,55,00:37:09.51,2229.51861687411,W178,background,,,1329.5186168741104
56,52.44118156098354,9.729013457603818,55,52.42257781274666,9.639597749103402,55,00:37:33.26,2253.260020746862,M600,background,,,1353.2600207468622
57,52.41249058491066,9.740611370560455,55,52.4492566983858,9.718106236504687,55,00:37:57.00,2277.001424619614,Amzn,background,,,1377.0014246196142
58,52.43949578348098,9.649977033687248,55,52.417236801500415,9.738934169981265,55,00:38:20.74,2300.7428284923662,M600,background,,,1400.7428284923662
59,52.46142503906936,9.653579608172983,55,52.46000590090621,9.725226747313481,55,00:38:44.48,2324.4842323651183,M600,background,,,1424.4842323651183
60,52.429384896427344,9.718265579625314,55,52.4637745168806,9.647629370346257,55,00:39:08.22,2348.2256362378703,W178,background,,,1448.2256362378703
61,52.415022052294525,9.705218969796674,55,52.425364777250714,9.657918007659132,55,00:39:31.96,2371.9670401106223,M600,background,,,1471.967040110622
62,52.45386094635028,9.723905605880311,55,52.46318256487797,9.6950111758611,55,00:39:55.70,2395.7084439833743,M600,background,,,1495.708443983374
63,52.4583543053584,9.694894112775836,55,52.45242152609797,9.64196761810658,55,00:40:19.44,2419.4498478561263,Amzn,background,,,1519.449847856126
64,52.41649098778553,9.674526606533693,55,52.41683795610041,9.64974566059346,55,00:40:43.19,2443.1912517288783,M600,background,,,1543.1912517288781
65,52.41743725089473,9.699714575650994,55,52.437131712757086,9.680589900857925,55,00:41:06.93,2466.9326556016304,M600,background,,,1566.9326556016301
66,52.42219535169617,9.700379011814315,55,52.42031167664883,9.65016478175441,55,00:41:30.67,2490.674059474382,M600,background,,,1590.674059474382
67,52.43822814877531,9.690878302322812,55,52.43150919659766,9.65199362492435,55,00:41:54.41,2514.415463347134,Amzn,background,,,1614.415463347134
68,52.4424731822977,9.705499362405453,55,52.43398187915288,9.682969509828062,55,00:42:18.15,2538.156867219886,M600,background,,,1638.156867219886
69,52.42045157178489,9.674752752837685,55,52.418229646489536,9.729496580715399,55,00:42:41.89,2561.898271092638,W178,background,,,1661.898271092638
70,52.417349780222835,9.642223354220606,55,52.4489794148703,9.65382554674299,55,00:43:05.63,2585.63967496539,M600,background,,,1685.63967496539
71,52.43701543587607,9.688873977493149,55,52.46100690589464,9.644215830244761,55,00:43:29.38,2609.3810788381415,M600,background,,,1709.3810788381418
72,52.44975510382395,9.646009897835333,55,52.415930312796306,9.7041704836628,55,00:43:53.12,2633.1224827108936,M600,background,,,1733.1224827108938
73,52.446090264315934,9.658541476346537,55,52.419903680701296,9.743352988636872,55,00:44:16.86,2656.8638865836456,Amzn,background,,,1756.8638865836458
