# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
60.05000000,SURVEILLANCE_TURKISH,takeoff,0
72.05000000,BACKGROUND1,takeoff,0
144.05000000,BACKGROUND2,takeoff,0
180.05000000,SURVEILLANCE_LUFTHANSA,takeoff,0
181.05000000,SURVEILLANCEOP2,takeoff,0
181.05000000,SURVEILLANCEOP3,takeoff,0
181.05000000,SURVEILLANCEOP1,takeoff,0
240.05000000,SURVEILLANCE_EUROWINGS,takeoff,0
241.05000000,SURVEILLANCEOP4,takeoff,0
288.05000000,BACKGROUND3,takeoff,0
303.90000000,BACKGROUND3,landing,232.86750000
303.90000000,BACKGROUND3,takeoff,0
305.90000000,BACKGROUND2,landing,2028.22240528
305.90000000,BACKGROUND2,takeoff,0
337.75000000,BACKGROUND1,landing,4010.80724705
360.05000000,BACKGROUND4,takeoff,0
432.05000000,BACKGROUND5,takeoff,0
492.05000000,SURVEILLANCEOP5,takeoff,0
510.05000000,SURVEILLANCE_EUROWINGS,landing,10610.87654556
527.05000000,SURVEILLANCE_HELICOPTER,takeoff,0
576.05000000,BACKGROUND7,takeoff,0
602.45000000,BACKGROUND4,landing,2485.52251731
602.45000000,BACKGROUND4,takeoff,0
607.55000000,BACKGROUND7,landing,40.31776173
607.55000000,BACKGROUND7,takeoff,0
608.00000000,BACKGROUND5,landing,2036.59498186
608.00000000,BACKGROUND5,takeoff,0
615.10000000,BACKGROUND3,landing,1462.88679648
615.10000000,BACKGROUND3,takeoff,0
651.55000000,BACKGROUND2,landing,1404.57850884
651.55000000,BACKGROUND2,takeoff,0
693.35000000,SURVEILLANCE_HELICOPTER,landing,8844.59900772
788.40000000,BACKGROUND3,landing,1034.24575728
790.65000000,BACKGROUND2,landing,1015.93845062
792.05000000,BACKGROUND8,takeoff,0
793.05000000,BACKGROUND7,landing,1415.31992792
797.70000000,BACKGROUND5,landing,801.73765604
819.55000000,BACKGROUND4,landing,2051.98206152
837.35000000,SURVEILLANCEOP2,landing,6208.56061897
864.05000000,BACKGROUND9,takeoff,0
910.45000000,BACKGROUND8,landing,263.12432423
910.45000000,BACKGROUND8,takeoff,0
916.85000000,BACKGROUND9,landing,134.60609119
916.85000000,BACKGROUND9,takeoff,0
922.30000000,SURVEILLANCEOP4,landing,6465.71768695
926.45000000,SURVEILLANCEOP1,landing,7128.89862725
936.05000000,BACKGROUND10,takeoff,0
1008.05000000,BACKGROUND11,takeoff,0
1024.75000000,SURVEILLANCEOP3,landing,8148.85479055
1080.05000000,BACKGROUND12,takeoff,0
1193.70000000,SURVEILLANCEOP5,landing,6933.28287257
1200.05000000,BACKGROUND13,takeoff,0
1201.95000000,BACKGROUND11,landing,2726.24115083
1201.95000000,BACKGROUND11,takeoff,0
1204.35000000,BACKGROUND12,landing,739.77889366
1204.35000000,BACKGROUND12,takeoff,0
1206.45000000,BACKGROUND9,landing,3270.18467987
1206.45000000,BACKGROUND9,takeoff,0
1256.25000000,BACKGROUND10,landing,3365.45087084
1269.70000000,BACKGROUND8,landing,1173.36070449
1269.70000000,BACKGROUND8,takeoff,0
1283.05000000,BACKGROUND14,takeoff,0
1285.70000000,BACKGROUND11,landing,444.16955792
1295.05000000,BACKGROUND15,takeoff,0
1305.05000000,BACKGROUND12,landing,598.57622135
1387.55000000,BACKGROUND8,landing,1159.81851305
1400.70000000,BACKGROUND9,landing,846.12567779
1470.30000000,BACKGROUND13,landing,2094.32179769
1503.10000000,BACKGROUND14,landing,1315.01456524
1503.10000000,BACKGROUND14,takeoff,0
1507.25000000,BACKGROUND15,landing,2259.34162220
1507.25000000,BACKGROUND15,takeoff,0
1710.35000000,BACKGROUND15,landing,1863.44667152
1727.05000000,BACKGROUND20,takeoff,0
1799.05000000,BACKGROUND21,takeoff,0
