# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
8.05000000,BACKGROUND1,takeoff,0
15.05000000,BACKGROUND2,takeoff,0
22.05000000,BACKGROUND3,takeoff,0
29.05000000,BACKGROUND4,takeoff,0
36.05000000,BACKGROUND5,takeoff,0
44.05000000,BACKGROUND6,takeoff,0
51.05000000,BACKGROUND7,takeoff,0
58.05000000,BACKGROUND8,takeoff,0
60.05000000,SURVEILLANCE_TURKISH,takeoff,0
65.05000000,BACKGROUND9,takeoff,0
72.05000000,BACKGROUND10,takeoff,0
80.05000000,BACKGROUND11,takeoff,0
87.05000000,BACKGROUND12,takeoff,0
94.05000000,BACKGROUND13,takeoff,0
101.05000000,BACKGROUND14,takeoff,0
108.05000000,BACKGROUND15,takeoff,0
116.05000000,BACKGROUND16,takeoff,0
123.05000000,BACKGROUND17,takeoff,0
130.05000000,BACKGROUND18,takeoff,0
138.50000000,BACKGROUND6,landing,1169.49729857
144.05000000,BACKGROUND19,takeoff,0
152.05000000,BACKGROUND20,takeoff,0
159.05000000,BACKGROUND21,takeoff,0
166.05000000,BACKGROUND22,takeoff,0
173.05000000,BACKGROUND23,takeoff,0
180.05000000,SURVEILLANCE_LUFTHANSA,takeoff,0
181.05000000,SURVEILLANCEOP1,takeoff,0
181.05000000,SURVEILLANCEOP2,takeoff,0
181.05000000,SURVEILLANCEOP3,takeoff,0
181.55000000,BACKGROUND1,landing,2225.22025363
188.05000000,BACKGROUND25,takeoff,0
195.05000000,BACKGROUND26,takeoff,0
202.05000000,BACKGROUND27,takeoff,0
209.05000000,BACKGROUND28,takeoff,0
214.35000000,BACKGROUND11,landing,1574.37654345
215.10000000,BACKGROUND10,landing,1785.03483836
216.05000000,BACKGROUND29,takeoff,0
224.05000000,BACKGROUND30,takeoff,0
231.05000000,BACKGROUND31,takeoff,0
238.05000000,BACKGROUND32,takeoff,0
240.05000000,SURVEILLANCE_EUROWINGS,takeoff,0
241.05000000,SURVEILLANCEOP4,takeoff,0
245.05000000,BACKGROUND33,takeoff,0
252.05000000,BACKGROUND34,takeoff,0
259.05000000,BACKGROUND35,takeoff,0
260.80000000,BACKGROUND3,landing,3039.30352849
267.05000000,BACKGROUND36,takeoff,0
274.05000000,BACKGROUND37,takeoff,0
281.05000000,BACKGROUND38,takeoff,0
288.05000000,BACKGROUND39,takeoff,0
295.05000000,BACKGROUND40,takeoff,0
310.05000000,BACKGROUND41,takeoff,0
317.05000000,BACKGROUND42,takeoff,0
324.05000000,BACKGROUND43,takeoff,0
324.50000000,BACKGROUND5,landing,4246.49392709
331.05000000,BACKGROUND44,takeoff,0
334.40000000,BACKGROUND4,landing,4704.70302957
339.05000000,BACKGROUND45,takeoff,0
344.20000000,BACKGROUND15,landing,3501.42924342
345.15000000,BACKGROUND32,landing,1444.04418598
346.05000000,BACKGROUND46,takeoff,0
348.15000000,BACKGROUND17,landing,2478.91365515
353.05000000,BACKGROUND47,takeoff,0
360.05000000,BACKGROUND48,takeoff,0
367.05000000,BACKGROUND49,takeoff,0
373.60000000,BACKGROUND9,landing,5274.96748127
375.05000000,BACKGROUND50,takeoff,0
382.05000000,BACKGROUND51,takeoff,0
383.70000000,BACKGROUND13,landing,3747.02175736
384.45000000,BACKGROUND19,landing,3861.91744958
387.35000000,BACKGROUND30,landing,2115.45055024
389.05000000,BACKGROUND52,takeoff,0
389.05000000,BACKGROUND18,landing,4144.48873914
396.05000000,BACKGROUND53,takeoff,0
403.05000000,BACKGROUND54,takeoff,0
405.95000000,BACKGROUND2,landing,3108.18799674
407.80000000,BACKGROUND14,landing,4428.20082451
410.55000000,BACKGROUND16,landing,3286.81005413
411.05000000,BACKGROUND55,takeoff,0
